champagne-bruno-paillard-blanc-de-blancs-grand-cru-14962	2	Conditionnement	3 btle	162,00		-	54,00 €/btle	-	-	
champagne-barnaut-selection-brut-nature-grand-cru-16183	1	Conditionnement	1 btle	24,90		-	24,90 €/btle	-	-	
champagne-barnaut-selection-brut-nature-grand-cru-16183	2	Conditionnement	3 btle	74,70		-	24,90 €/btle	-	-	
champagne-barnaut-selection-brut-nature-grand-cru-16183	3	Conditionnement	6 btle	149,40		-	24,90 €/btle	-	-	
champagne-barnaut-selection-brut-nature-grand-cru-16183	4	Conditionnement	6 btle	149,40		-	24,90 €/btle	-	-	
champagne-gh-mumm-millesime-2009-16891	1	Conditionnement	1 btle	38,00		-	38,00 €/btle	-	-	
champagne-gh-mumm-millesime-2009-16891	2	Conditionnement	3 btle	114,00		-	38,00 €/btle	-	-	
champagne-gh-mumm-millesime-2009-16891	3	Conditionnement	6 btle	228,00		-	38,00 €/btle	-	-	
champagne-veuve-clicquot-rose-etui-9975	1	Conditionnement	1 btle	42,00		-	42,00 €/btle	-	-	
champagne-veuve-clicquot-rose-etui-9975	2	Conditionnement	3 btle	122,85		-	40,95 €/btle	-	-	
champagne-veuve-clicquot-rose-etui-9975	3	Conditionnement	6 btle	245,70		-	40,95 €/btle	-	-	
domaine-de-perdrycourt-chablis-cuvee-prestige-2015-15398	1	Conditionnement	1 btle	18,00		-	18,00 €/btle	-	-	
domaine-de-perdrycourt-chablis-cuvee-prestige-2015-15398	2	Conditionnement	3 btle	44,70		-	14,90 €/btle	-	-	
domaine-de-perdrycourt-chablis-cuvee-prestige-2015-15398	3	Conditionnement	6 btle	89,40		-	14,90 €/btle	-	-	
champagne-louis-roederer-brut-blanc-de-blancs-millesime-2010-etui-17031	1	Conditionnement	1 btle	79,00		-	79,00 €/btle	-	-	
champagne-louis-roederer-brut-blanc-de-blancs-millesime-2010-etui-17031	2	Conditionnement	3 btle	237,00		-	79,00 €/btle	-	-	
champagne-louis-roederer-brut-blanc-de-blancs-millesime-2010-etui-17031	3	Conditionnement	6 btle	474,00		-	79,00 €/btle	-	-	
champagne-amour-de-deutz-2007-etui-16772	1	Conditionnement	1 btle	119,00		-	119,00 €/btle	-	-	
champagne-amour-de-deutz-2007-etui-16772	2	Conditionnement	3 btle	357,00		-	119,00 €/btle	-	-	
champagne-amour-de-deutz-2007-etui-16772	3	Conditionnement	6 btle	714,00		-	119,00 €/btle	-	-	
champagne-krug-vintage-2004-sous-coffret-18322	0	Conditionnement	1 btle	229,00		-	229,00 €/btle	-	-	
champagne-deutz-blanc-de-blancs-2009-etui-16723	1	Conditionnement	1 btle	55,00		-	55,00 €/btle	-	-	
champagne-deutz-blanc-de-blancs-2009-etui-16723	2	Conditionnement	3 btle	165,00		-	55,00 €/btle	-	-	
champagne-deutz-blanc-de-blancs-2009-etui-16723	3	Conditionnement	6 btle	330,00		-	55,00 €/btle	-	-	
domaine-r-dubois-fils-hautes-cotes-de-nuits-rouge-2015-17311	1	Conditionnement	1 btle	18,00		-	18,00 €/btle	-	-	
domaine-r-dubois-fils-hautes-cotes-de-nuits-rouge-2015-17311	2	Conditionnement	3 btle	41,70		-	13,90 €/btle	-	-	
domaine-r-dubois-fils-hautes-cotes-de-nuits-rouge-2015-17311	3	Conditionnement	6 btle	83,40		-	13,90 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-rose-etui-12334	1	Conditionnement	1 btle	37,90		-	37,90 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-rose-etui-12334	2	Conditionnement	3 btle	110,70		-	36,90 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-rose-etui-12334	3	Conditionnement	6 btle	227,40		-	37,90 €/btle	-	-	
champagne-gh-mumm-blanc-de-blancs-etui-9982	1	Conditionnement	1 btle	62,00		-	62,00 €/btle	-	-	
champagne-gh-mumm-blanc-de-blancs-etui-9982	2	Conditionnement	3 btle	186,00		-	62,00 €/btle	-	-	
champagne-gh-mumm-blanc-de-blancs-etui-9982	3	Conditionnement	6 btle	372,00		-	62,00 €/btle	-	-	
champagne-bollinger-r-d-2002-18275	1	Conditionnement	1 btle	239,00		-	239,00 €/btle	-	-	
champagne-bollinger-r-d-2002-18275	2	Conditionnement	3 btle	717,15		-	239,05 €/btle	-	-	
champagne-bollinger-r-d-2002-18275	3	Conditionnement	6 btle	434,30		-	239,05 €/btle	-	-	
bollinger-la-cote-aux-enfants-rouge-2013-18182	1	Conditionnement	1 btle	125,00		-	125,00 €/btle	-	-	
bollinger-la-cote-aux-enfants-rouge-2013-18182	2	Conditionnement	3 btle	374,85		-	124,95 €/btle	-	-	
bollinger-la-cote-aux-enfants-rouge-2013-18182	3	Conditionnement	6 btle	749,70		-	124,95 €/btle	-	-	
champagne-bollinger-vieilles-vignes-francaises-2006-18184	0	Conditionnement	1 btle	859,00		-	859,00 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-rose-9465	1	Conditionnement	1 btle	37,90		-	37,90 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-rose-9465	2	Conditionnement	3 btle	104,70		-	34,90 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-rose-9465	3	Conditionnement	6 btle	209,40		-	34,90 €/btle	-	-	
champagne-pol-roger-brut-vintage-2006-sous-etui-17105	1	Conditionnement	1 btle	59,00		-	59,00 €/btle	-	-	
champagne-pol-roger-brut-vintage-2006-sous-etui-17105	2	Conditionnement	3 btle	177,00		-	59,00 €/btle	-	-	
champagne-pol-roger-brut-vintage-2006-sous-etui-17105	3	Conditionnement	6 btle	354,00		-	59,00 €/btle	-	-	
champagne-billecart-salmon-brut-sous-bois-etui-12284	0	Conditionnement	1 btle	59,00		-	59,00 €/btle	-	-	
champagne-bollinger-rose-sous-etui-8570	1	Conditionnement	1 btle	55,90		-	55,90 €/btle	-	-	
champagne-bollinger-rose-sous-etui-8570	2	Conditionnement	1 btle	54,00		-	54,00 €/btle	-	-	
champagne-bollinger-rose-sous-etui-8570	3	Conditionnement	1 btle	54,00		-	54,00 €/btle	-	-	
champagne-bollinger-rose-sous-etui-8570	4	Conditionnement	1 btle	54,00		-	54,00 €/btle	-	-	
champagne-bollinger-rose-sous-etui-8570	5	Conditionnement	1 btle	54,00		-	54,00 €/btle	-	-	
champagne-bollinger-rose-sous-etui-8570	6	Conditionnement	1 btle	54,00		-	54,00 €/btle	-	-	
champagne-bollinger-rose-sous-etui-8570	7	Conditionnement	3 btle	167,70		-	55,90 €/btle	-	-	
champagne-bollinger-rose-sous-etui-8570	8	Conditionnement	6 btle	335,40		-	55,90 €/btle	-	-	
champagne-bollinger-r-d-2002-sous-coffret-13307	0	Conditionnement	1 btle	249,00		-	249,00 €/btle	-	-	
domaine-r-dubois-fils-hautes-cotes-de-nuits-blanc-2015-17310	1	Conditionnement	1 btle	18,00		-	18,00 €/btle	-	-	
domaine-r-dubois-fils-hautes-cotes-de-nuits-blanc-2015-17310	2	Conditionnement	3 btle	41,70		-	13,90 €/btle	-	-	
domaine-r-dubois-fils-hautes-cotes-de-nuits-blanc-2015-17310	3	Conditionnement	6 btle	83,40		-	13,90 €/btle	-	-	
champagne-louis-roederer-brut-blanc-de-blancs-millesime-2009-etui-15798	0	Conditionnement	1 btle	59,90		-	59,90 €/btle	-	-	
champagne-deutz-cuvee-william-deutz-2006-coffret-15023	1	Conditionnement	1 btle	115,00		-	115,00 €/btle	-	-	
champagne-deutz-cuvee-william-deutz-2006-coffret-15023	2	Conditionnement	3 btle	345,00		-	115,00 €/btle	-	-	
champagne-deutz-cuvee-william-deutz-2006-coffret-15023	3	Conditionnement	6 btle	690,00		-	115,00 €/btle	-	-	
champagne-gh-mumm-blanc-de-noirs-17829	1	Conditionnement	1 btle	59,05		-	59,05 €/btle	-	-	
champagne-gh-mumm-blanc-de-noirs-17829	2	Conditionnement	3 btle	177,15		-	59,05 €/btle	-	-	
champagne-dom-perignon-rose-2000-10819	1	Conditionnement	1 btle	325,00		-	325,00 €/btle	-	-	
champagne-dom-perignon-rose-2000-10819	2	Conditionnement	3 btle	975,00		-	325,00 €/btle	-	-	
champagne-dom-perignon-rose-2000-10819	3	Conditionnement	6 btle	950,00		-	325,00 €/btle	-	-	
champagne-dom-perignon-rose-vintage-2004-coffret-edition-limitee-michael-riedel-16789	1	Conditionnement	1 btle	290,00		-	290,00 €/btle	-	-	
champagne-dom-perignon-rose-vintage-2004-coffret-edition-limitee-michael-riedel-16789	2	Conditionnement	3 btle	870,00		-	290,00 €/btle	-	-	
domaine-r-dubois-fils-nuits-saint-georges-rouge-2014-15923	1	Conditionnement	1 btle	32,00		-	32,00 €/btle	-	-	
domaine-r-dubois-fils-nuits-saint-georges-rouge-2014-15923	2	Conditionnement	3 btle	96,00		-	32,00 €/btle	-	-	
domaine-r-dubois-fils-nuits-saint-georges-rouge-2014-15923	3	Conditionnement	6 btle	192,00		-	32,00 €/btle	-	-	
domaine-laurent-roumier-clos-vougeot-2015-17801	1	Conditionnement	1 btle	125,00		-	125,00 €/btle	-	-	
domaine-laurent-roumier-clos-vougeot-2015-17801	2	Conditionnement	3 btle	375,00		-	125,00 €/btle	-	-	
domaine-laurent-roumier-clos-vougeot-2015-17801	3	Conditionnement	6 btle	750,00		-	125,00 €/btle	-	-	
champagne-amour-de-deutz-2005-etui-13340	1	Conditionnement	1 btle	129,00		-	129,00 €/btle	-	-	
champagne-amour-de-deutz-2005-etui-13340	2	Conditionnement	3 btle	387,00		-	129,00 €/btle	-	-	
champagne-amour-de-deutz-2005-etui-13340	3	Conditionnement	6 btle	774,00		-	129,00 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-etui-9983	1	Conditionnement	1 btle	27,90		-	27,90 €/btle	-	-	
domaine-laroche-chablis-saint-martin-2016-18092	1	Conditionnement	1 btle	16,90		-	16,90 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-etui-9983	2	Conditionnement	3 btle	83,70		-	27,90 €/btle	-	-	
champagne-gh-mumm-cordon-rouge-etui-9983	3	Conditionnement	6 btle	167,40		-	27,90 €/btle	-	-	
domaine-laroche-chablis-saint-martin-2016-18092	2	Conditionnement	3 btle	50,70		-	16,90 €/btle	-	-	
domaine-laroche-chablis-saint-martin-2016-18092	3	Conditionnement	6 btle	101,40		-	16,90 €/btle	-	-	
champagne-remy-massin-integrale-extra-brut-16487	1	Conditionnement	1 btle	25,90		-	25,90 €/btle	-	-	
champagne-remy-massin-integrale-extra-brut-16487	2	Conditionnement	3 btle	72,00		-	24,00 €/btle	-	-	
champagne-remy-massin-integrale-extra-brut-16487	3	Conditionnement	6 btle	144,00		-	24,00 €/btle	-	-	
domaine-r-dubois-fils-cotes-de-nuits-villages-blanc-2015-17312	1	Conditionnement	1 btle	21,00		-	21,00 €/btle	-	-	
domaine-r-dubois-fils-cotes-de-nuits-villages-blanc-2015-17312	2	Conditionnement	3 btle	63,00		-	21,00 €/btle	-	-	
domaine-r-dubois-fils-cotes-de-nuits-villages-blanc-2015-17312	3	Conditionnement	6 btle	126,00		-	21,00 €/btle	-	-	
domaine-bruno-clair-aloxe-corton-rouge-2014-16001	0	Conditionnement	1 btle	48,00		-	48,00 €/btle	-	-	
domaine-bruno-clair-gevrey-chambertin-rouge-2014-15996	1	Conditionnement	1 btle	55,00		-	55,00 €/btle	-	-	
domaine-bruno-clair-gevrey-chambertin-rouge-2014-15996	2	Conditionnement	3 btle	165,00		-	55,00 €/btle	-	-	
domaine-bruno-clair-gevrey-chambertin-rouge-2014-15996	3	Conditionnement	6 btle	330,00		-	55,00 €/btle	-	-	
domaine-bruno-clair-bourgogne-aligote-blanc-2014-15980	1	Conditionnement	1 btle	12,90		-	12,90 €/btle	-	-	
domaine-bruno-clair-bourgogne-aligote-blanc-2014-15980	2	Conditionnement	3 btle	38,70		-	12,90 €/btle	-	-	
domaine-bruno-clair-bourgogne-aligote-blanc-2014-15980	3	Conditionnement	6 btle	77,40		-	12,90 €/btle	-	-	
verget-pouilly-fuisse-les-crays-blanc-2014-16307	1	Conditionnement	1 btle	25,90		-	25,90 €/btle	-	-	
verget-pouilly-fuisse-les-crays-blanc-2014-16307	2	Conditionnement	3 btle	77,70		-	25,90 €/btle	-	-	
verget-pouilly-fuisse-les-crays-blanc-2014-16307	3	Conditionnement	6 btle	155,40		-	25,90 €/btle	-	-	
domaine-bruno-clair-morey-saint-denis-en-la-rue-de-vergy-rouge-2014-15998	1	Conditionnement	1 btle	55,00		-	55,00 €/btle	-	-	
domaine-bruno-clair-morey-saint-denis-en-la-rue-de-vergy-rouge-2014-15998	2	Conditionnement	3 btle	165,00		-	55,00 €/btle	-	-	
domaine-bruno-clair-morey-saint-denis-en-la-rue-de-vergy-rouge-2014-15998	3	Conditionnement	6 btle	330,00		-	55,00 €/btle	-	-	
domaine-humbert-fixin-rouge-2014-18119	1	Conditionnement	1 btle	39,00		-	39,00 €/btle	-	-	
domaine-humbert-fixin-rouge-2014-18119	2	Conditionnement	3 btle	117,00		-	39,00 €/btle	-	-	
domaine-humbert-fixin-rouge-2014-18119	3	Conditionnement	6 btle	234,00		-	39,00 €/btle	-	-	
laboure-roi-bourgogne-chardonnay-2015-18189	1	Conditionnement	1 btle	12,00		-	12,00 €/btle	-	-	
laboure-roi-bourgogne-chardonnay-2015-18189	2	Conditionnement	3 btle	29,70		-	9,90 €/btle	-	-	
laboure-roi-bourgogne-chardonnay-2015-18189	3	Conditionnement	6 btle	59,40		-	9,90 €/btle	-	-	
verget-chablis-1er-cru-mont-de-milieu-blanc-2014-16308	0	Conditionnement	1 btle	27,90		-	27,90 €/btle	-	-	
domaine-romanin-terroir-de-fuisse-2014-14680	1	Conditionnement	1 btle	17,90		-	17,90 €/btle	-	-	
domaine-romanin-terroir-de-fuisse-2014-14680	2	Conditionnement	3 btle	44,70		-	14,90 €/btle	-	-	
domaine-romanin-terroir-de-fuisse-2014-14680	3	Conditionnement	6 btle	89,40		-	14,90 €/btle	-	-	
domaine-laurent-roumier-chambolle-musigny-1er-cru-2015-17800	1	Conditionnement	1 btle	79,00		-	79,00 €/btle	-	-	
domaine-laurent-roumier-chambolle-musigny-1er-cru-2015-17800	2	Conditionnement	3 btle	237,00		-	79,00 €/btle	-	-	
domaine-laurent-roumier-chambolle-musigny-1er-cru-2015-17800	3	Conditionnement	6 btle	474,00		-	79,00 €/btle	-	-	
verget-pouilly-fuisse-la-roche-blanc-2013-16310	1	Conditionnement	1 btle	26,90		-	26,90 €/btle	-	-	
verget-pouilly-fuisse-la-roche-blanc-2013-16310	2	Conditionnement	3 btle	80,70		-	26,90 €/btle	-	-	
verget-pouilly-fuisse-la-roche-blanc-2013-16310	3	Conditionnement	6 btle	161,40		-	26,90 €/btle	-	-	
laboure-roi-coteaux-bourguignons-rouge-2015-17995	1	Conditionnement	1 btle	11,00		-	11,00 €/btle	-	-	
laboure-roi-coteaux-bourguignons-rouge-2015-17995	2	Conditionnement	3 btle	22,50		-	7,50 €/btle	-	-	
laboure-roi-coteaux-bourguignons-rouge-2015-17995	3	Conditionnement	6 btle	45,00		-	7,50 €/btle	-	-	
domaine-chantal-lescure-pommard-les-vignots-2013-15806	1	Conditionnement	1 btle	39,00		-	39,00 €/btle	-	-	
domaine-chantal-lescure-pommard-les-vignots-2013-15806	2	Conditionnement	3 btle	117,00		-	39,00 €/btle	-	-	
domaine-chantal-lescure-pommard-les-vignots-2013-15806	3	Conditionnement	6 btle	234,00		-	39,00 €/btle	-	-	
domaine-laurent-roumier-hautes-cotes-de-nuits-2015-17798	1	Conditionnement	1 btle	24,00		-	24,00 €/btle	-	-	
domaine-laurent-roumier-hautes-cotes-de-nuits-2015-17798	2	Conditionnement	3 btle	72,00		-	24,00 €/btle	-	-	
domaine-laurent-roumier-hautes-cotes-de-nuits-2015-17798	3	Conditionnement	6 btle	144,00		-	24,00 €/btle	-	-	
domaine-chevalier-pere-et-fils-corton-charlemagne-2015-18051	1	Conditionnement	1 btle	115,00		-	115,00 €/btle	-	-	
domaine-chevalier-pere-et-fils-corton-charlemagne-2015-18051	2	Conditionnement	3 btle	345,00		-	115,00 €/btle	-	-	
domaine-chevalier-pere-et-fils-corton-charlemagne-2015-18051	3	Conditionnement	6 btle	690,00		-	115,00 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-2012-15769	0	Conditionnement	1 btle	37,00		-	37,00 €/btle	-	-	
domaine-chevalier-pere-et-fils-ladoix-rouge-2015-18054	1	Conditionnement	1 btle	29,90		-	29,90 €/btle	-	-	
domaine-chevalier-pere-et-fils-ladoix-rouge-2015-18054	2	Conditionnement	3 btle	89,70		-	29,90 €/btle	-	-	
domaine-chevalier-pere-et-fils-ladoix-rouge-2015-18054	3	Conditionnement	6 btle	179,40		-	29,90 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-poissenot-2014-18124	1	Conditionnement	1 btle	82,00		-	82,00 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-poissenot-2014-18124	2	Conditionnement	3 btle	246,00		-	82,00 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-poissenot-2014-18124	3	Conditionnement	6 btle	492,00		-	82,00 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-heritage-2014-15771	1	Conditionnement	1 btle	49,90		-	49,90 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-heritage-2014-15771	2	Conditionnement	3 btle	149,70		-	49,90 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-heritage-2014-15771	3	Conditionnement	6 btle	299,40		-	49,90 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-2015-17217	1	Conditionnement	1 btle	35,00		-	35,00 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-2015-17217	2	Conditionnement	3 btle	105,00		-	35,00 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-2015-17217	3	Conditionnement	6 btle	210,00		-	35,00 €/btle	-	-	
domaine-chevalier-pere-et-fils-ladoix-blanc-2015-18053	1	Conditionnement	1 btle	31,00		-	31,00 €/btle	-	-	
domaine-chevalier-pere-et-fils-ladoix-blanc-2015-18053	2	Conditionnement	3 btle	93,00		-	31,00 €/btle	-	-	
domaine-chevalier-pere-et-fils-ladoix-blanc-2015-18053	3	Conditionnement	6 btle	186,00		-	31,00 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-poissenot-2015-18122	1	Conditionnement	1 btle	95,00		-	95,00 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-poissenot-2015-18122	2	Conditionnement	3 btle	285,00		-	95,00 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-poissenot-2015-18122	3	Conditionnement	6 btle	570,00		-	95,00 €/btle	-	-	
domaine-humbert-fixin-rouge-2015-18120	1	Conditionnement	1 btle	45,00		-	45,00 €/btle	-	-	
domaine-humbert-fixin-rouge-2015-18120	2	Conditionnement	3 btle	135,00		-	45,00 €/btle	-	-	
domaine-humbert-fixin-rouge-2015-18120	3	Conditionnement	6 btle	270,00		-	45,00 €/btle	-	-	
domaine-bertagna-corton-charlemagne-grand-cru-2014-14901	1	Conditionnement	1 btle	129,00		-	129,00 €/btle	-	-	
domaine-bertagna-corton-charlemagne-grand-cru-2014-14901	2	Conditionnement	3 btle	387,00		-	129,00 €/btle	-	-	
domaine-bertagna-corton-charlemagne-grand-cru-2014-14901	3	Conditionnement	6 btle	774,00		-	129,00 €/btle	-	-	
domaine-bruno-clair-chambertin-clos-de-beze-rouge-2014-16006	1	Conditionnement	1 btle	229,00		-	229,00 €/btle	-	-	
domaine-bruno-clair-chambertin-clos-de-beze-rouge-2014-16006	2	Conditionnement	3 btle	687,00		-	229,00 €/btle	-	-	
domaine-bruno-clair-chambertin-clos-de-beze-rouge-2014-16006	3	Conditionnement	6 btle	374,00		-	229,00 €/btle	-	-	
verget-vire-clesse-blanc-2014-16306	1	Conditionnement	1 btle	15,90		-	15,90 €/btle	-	-	
verget-vire-clesse-blanc-2014-16306	2	Conditionnement	3 btle	47,70		-	15,90 €/btle	-	-	
verget-vire-clesse-blanc-2014-16306	3	Conditionnement	6 btle	95,40		-	15,90 €/btle	-	-	
domaine-bruno-clair-bonnes-mares-rouge-2014-16007	1	Conditionnement	1 btle	229,00		-	229,00 €/btle	-	-	
domaine-bruno-clair-bonnes-mares-rouge-2014-16007	2	Conditionnement	3 btle	687,00		-	229,00 €/btle	-	-	
domaine-bruno-clair-bonnes-mares-rouge-2014-16007	3	Conditionnement	6 btle	374,00		-	229,00 €/btle	-	-	
domaine-bruno-clair-marsannay-selection-chardonnay-rose-blanc-2014-15988	1	Conditionnement	1 btle	25,00		-	25,00 €/btle	-	-	
domaine-bruno-clair-marsannay-selection-chardonnay-rose-blanc-2014-15988	2	Conditionnement	3 btle	75,00		-	25,00 €/btle	-	-	
domaine-bruno-clair-marsannay-selection-chardonnay-rose-blanc-2014-15988	3	Conditionnement	6 btle	150,00		-	25,00 €/btle	-	-	
domaine-bruno-clair-marsannay-sources-des-roches-blanc-2014-15984	1	Conditionnement	1 btle	29,00		-	29,00 €/btle	-	-	
domaine-bruno-clair-marsannay-sources-des-roches-blanc-2014-15984	2	Conditionnement	3 btle	87,00		-	29,00 €/btle	-	-	
domaine-bruno-clair-marsannay-sources-des-roches-blanc-2014-15984	3	Conditionnement	6 btle	174,00		-	29,00 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-estournelles-st-jacques-2014-18125	1	Conditionnement	1 btle	101,40		-	101,40 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-estournelles-st-jacques-2014-18125	2	Conditionnement	3 btle	304,20		-	101,40 €/btle	-	-	
humbert-gevrey-chambertin-1er-cru-estournelles-st-jacques-2014-18125	3	Conditionnement	6 btle	608,40		-	101,40 €/btle	-	-	
domaine-bruno-clair-pernand-vergelesses-blanc-2014-15991	1	Conditionnement	1 btle	39,00		-	39,00 €/btle	-	-	
domaine-bruno-clair-pernand-vergelesses-blanc-2014-15991	2	Conditionnement	3 btle	117,00		-	39,00 €/btle	-	-	
domaine-bruno-clair-pernand-vergelesses-blanc-2014-15991	3	Conditionnement	6 btle	234,00		-	39,00 €/btle	-	-	
domaine-chantal-lescure-pommard-les-vaumuriens-2013-15807	1	Conditionnement	1 btle	42,00		-	42,00 €/btle	-	-	
domaine-chantal-lescure-pommard-les-vaumuriens-2013-15807	2	Conditionnement	3 btle	126,00		-	42,00 €/btle	-	-	
domaine-chantal-lescure-pommard-les-vaumuriens-2013-15807	3	Conditionnement	6 btle	252,00		-	42,00 €/btle	-	-	
domaine-bruno-clair-bonnes-mares-grand-cru-2013-14878	1	Conditionnement	1 btle	219,00		-	219,00 €/btle	-	-	
domaine-bruno-clair-bonnes-mares-grand-cru-2013-14878	2	Conditionnement	3 btle	657,00		-	219,00 €/btle	-	-	
domaine-bruno-clair-bonnes-mares-grand-cru-2013-14878	3	Conditionnement	6 btle	314,00		-	219,00 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-vieilles-vignes-2014-15770	1	Conditionnement	1 btle	42,00		-	42,00 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-vieilles-vignes-2014-15770	2	Conditionnement	3 btle	117,00		-	39,00 €/btle	-	-	
domaine-d-henri-chablis-1er-cru-fourchaume-vieilles-vignes-2014-15770	3	Conditionnement	6 btle	234,00		-	39,00 €/btle	-	-	
domaine-bruno-clair-corton-charlemagne-blanc-2014-15992	1	Conditionnement	1 btle	139,00		-	139,00 €/btle	-	-	
domaine-bruno-clair-corton-charlemagne-blanc-2014-15992	2	Conditionnement	3 btle	417,00		-	139,00 €/btle	-	-	
domaine-bruno-clair-corton-charlemagne-blanc-2014-15992	3	Conditionnement	6 btle	834,00		-	139,00 €/btle	-	-	
domaine-bruno-clair-marsannay-blanc-2014-15982	1	Conditionnement	1 btle	22,90		-	22,90 €/btle	-	-	
domaine-bruno-clair-marsannay-blanc-2014-15982	2	Conditionnement	3 btle	68,70		-	22,90 €/btle	-	-	
domaine-bruno-clair-marsannay-blanc-2014-15982	3	Conditionnement	6 btle	137,40		-	22,90 €/btle	-	-	
verget-saint-veran-le-clos-blanc-2013-16309	1	Conditionnement	1 btle	15,90		-	15,90 €/btle	-	-	
verget-saint-veran-le-clos-blanc-2013-16309	2	Conditionnement	3 btle	47,70		-	15,90 €/btle	-	-	
verget-saint-veran-le-clos-blanc-2013-16309	3	Conditionnement	6 btle	95,40		-	15,90 €/btle	-	-	
chateau-giscours-2014-14246	1	Conditionnement	1 btle	58,85		-	58,85 €/btle	-	-	
chateau-giscours-2014-14246	2	Conditionnement	6 btle	353,10		-	58,85 €/btle	-	-	
chateau-giscours-2014-14246	3	Conditionnement	12 btle	706,20		-	58,85 €/btle	-	-	
chateau-giscours-2014-14246	4	Conditionnement	1 Mag	110,50		-	110,50 €/Mag	-	-	
chateau-giscours-2014-14246	5	Conditionnement	3 Mag	331,50		-	110,50 €/Mag	-	-	
chateau-giscours-2014-14246	6	Conditionnement	6 Mag	663,00		-	110,50 €/Mag	-	-	
chateau-durfort-vivens-2014-14361	1	Conditionnement	1 btle	51,65		-	51,65 €/btle	-	-	
chateau-durfort-vivens-2014-14361	2	Conditionnement	6 btle	309,90		-	51,65 €/btle	-	-	
chateau-durfort-vivens-2014-14361	3	Conditionnement	12 btle	619,80		-	51,65 €/btle	-	-	
chateau-durfort-vivens-2014-14361	4	Conditionnement	1 Mag	103,30		-	103,30 €/Mag	-	-	
chateau-durfort-vivens-2014-14361	5	Conditionnement	3 Mag	309,90		-	103,30 €/Mag	-	-	
chateau-durfort-vivens-2014-14361	6	Conditionnement	6 Mag	619,80		-	103,30 €/Mag	-	-	
chateau-durfort-vivens-2013-12822	1	Conditionnement	1 btle	32,00		-	32,00 €/btle	-	-	
chateau-durfort-vivens-2013-12822	2	Conditionnement	6 btle	192,00		-	32,00 €/btle	-	-	
chateau-durfort-vivens-2013-12822	3	Conditionnement	12 btle	678,00		-	56,50 €/btle	-	-	
chateau-brane-cantenac-2015-15432	1	Conditionnement	1 btle	62,00		-	62,00 €/btle	-	-	
chateau-brane-cantenac-2015-15432	2	Conditionnement	6 btle	372,00		-	62,00 €/btle	-	-	
chateau-brane-cantenac-2015-15432	3	Conditionnement	12 btle	744,00		-	62,00 €/btle	-	-	
domaine-bruno-clair-marsannay-rouge-2013-14880	1	Conditionnement	1 btle	25,90		-	25,90 €/btle	-	-	
domaine-bruno-clair-marsannay-rouge-2013-14880	2	Conditionnement	3 btle	77,70		-	25,90 €/btle	-	-	
domaine-bruno-clair-marsannay-rouge-2013-14880	3	Conditionnement	6 btle	155,40		-	25,90 €/btle	-	-	
domaine-d-henri-chablis-allees-2015-17219	1	Conditionnement	1 btle	19,00		-	19,00 €/btle	-	-	
domaine-d-henri-chablis-allees-2015-17219	2	Conditionnement	3 btle	57,00		-	19,00 €/btle	-	-	
domaine-d-henri-chablis-allees-2015-17219	3	Conditionnement	6 btle	114,00		-	19,00 €/btle	-	-	
domaine-chantal-lescure-pommard-1er-cru-les-bertins-2013-15808	1	Conditionnement	1 btle	55,00		-	55,00 €/btle	-	-	
domaine-chantal-lescure-pommard-1er-cru-les-bertins-2013-15808	2	Conditionnement	3 btle	165,00		-	55,00 €/btle	-	-	
domaine-chantal-lescure-pommard-1er-cru-les-bertins-2013-15808	3	Conditionnement	6 btle	330,00		-	55,00 €/btle	-	-	
domaine-bruno-clair-corton-charlemagne-blanc-2015-17861	1	Conditionnement	1 btle	159,00		-	159,00 €/btle	-	-	
domaine-bruno-clair-corton-charlemagne-blanc-2015-17861	2	Conditionnement	3 btle	477,00		-	159,00 €/btle	-	-	
domaine-bruno-clair-corton-charlemagne-blanc-2015-17861	3	Conditionnement	6 btle	954,00		-	159,00 €/btle	-	-	
