xavier-vins-chateauneuf-du-pape-anonyme-2010-14786	3	Appellation :	Châteauneuf du Pape		
xavier-vins-chateauneuf-du-pape-anonyme-2010-14786	4	Domaine :	XAVIER VINS D'EXPERTS		
xavier-vins-chateauneuf-du-pape-anonyme-2010-14786	5	Millésime :	2010		
xavier-vins-chateauneuf-du-pape-anonyme-2010-14786	6	Couleur :	Rouge		
xavier-vins-chateauneuf-du-pape-anonyme-2010-14786	7	Boire ou garder :	2018 - 2038		
xavier-vins-chateauneuf-du-pape-anonyme-2010-14786	8	Degré d'alcool :	14		
y-d-yquem-2016-18236	1	Pays :	France		
y-d-yquem-2016-18236	2	Région :	Bordeaux		
y-d-yquem-2016-18236	3	Appellation :	Bordeaux		
y-d-yquem-2016-18236	4	Domaine :	Y d'Yquem		
y-d-yquem-2016-18236	5	Millésime :	2016		
y-d-yquem-2016-18236	6	Couleur :	Blanc		
y-d-yquem-2016-18236	7	Assemblage :	Sauvignon                                                                                    75%                                                                                                                            /                                                                                                                    Sémillon                                                                                    25%		
y-d-yquem-2016-18236	8	Boire ou garder :	2017-2035		
y-d-yquem-2016-18236	9	Degré d'alcool :	14.5		
y-d-yquem-2012-12395	1	Pays :	France		
y-d-yquem-2012-12395	2	Région :	Bordeaux		
y-d-yquem-2012-12395	3	Appellation :	Bordeaux		
y-d-yquem-2012-12395	4	Domaine :	Y d'Yquem		
y-d-yquem-2012-12395	5	Millésime :	2012		
y-d-yquem-2012-12395	6	Couleur :	Blanc		
y-d-yquem-2012-12395	7	Assemblage :	Sauvignon                                                                                    80%                                                                                                                            /                                                                                                                    Sémillon                                                                                    20%		
y-d-yquem-2012-12395	8	Boire ou garder :	Parfait dès maintenant et se gardera facilement 10 ans		
y-d-yquem-2012-12395	9	Degré d'alcool :	13.5		
chateau-chasse-spleen-2016-17446	1	Pays :	France		
chateau-chasse-spleen-2016-17446	2	Région :	Bordeaux		
chateau-chasse-spleen-2016-17446	3	Appellation :	Moulis-en-Médoc		
chateau-chasse-spleen-2016-17446	4	Domaine :	CHÂTEAU CHASSE-SPLEEN		
chateau-chasse-spleen-2016-17446	5	Millésime :	2016		
chateau-chasse-spleen-2016-17446	6	Couleur :	Rouge		
chateau-chasse-spleen-2016-17446	7	Assemblage :	Cabernet Sauvignon                                                                                    50%                                                                                                                            /                                                                                                                    Merlot                                                                                    42%                                                                                                                            /                                                                                                                    Petit Verdot                                                                                    6%                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                    2%		
chateau-chasse-spleen-2016-17446	8	Boire ou garder :	2020-2045		
