cuvee-r-roubine-16	4	Région	Provence-Corse		
cuvee-r-roubine-16	5	Pays	France		
cuvee-r-roubine-16	6	Type	Vin		
cuvee-r-roubine-16	7	Couleur	Blanc		
cuvee-r-roubine-16	8	Contenance (cl)	75 cl		
cuvee-r-roubine-16	9	Appellation	Côtes de Provence		
cuvee-r-roubine-16	10	Producteur	Valérie Rousselle		
berne-grande-recolte-2016	1	Cépages	Grenache, Cinsault		
berne-grande-recolte-2016	2	Propriétaire/Domaine	Berne Grande Récolte		
berne-grande-recolte-2016	3	Millésime	2016		
berne-grande-recolte-2016	4	Région	Provence-Corse		
berne-grande-recolte-2016	5	Pays	France		
berne-grande-recolte-2016	6	Type	Vin		
berne-grande-recolte-2016	7	Couleur	Rosé		
berne-grande-recolte-2016	8	Contenance (cl)	75 cl		
berne-grande-recolte-2016	9	Degré d'alcool	13%		
berne-grande-recolte-2016	10	Appellation	Côtes de Provence		
rose-a-la-rose-2016	1	Propriétaire/Domaine	Rosé à la Rose		
rose-a-la-rose-2016	2	Millésime	2016		
rose-a-la-rose-2016	3	Région	Provence-Corse		
rose-a-la-rose-2016	4	Pays	France		
rose-a-la-rose-2016	5	Type	Vin		
rose-a-la-rose-2016	6	Couleur	Rosé		
rose-a-la-rose-2016	7	Contenance (cl)	75 cl		
rose-a-la-rose-2016	8	Degré d'alcool	13%		
rose-a-la-rose-2016	9	Appellation	Côtes de Provence		
chateau-reillanne-grande-reserve-2016	1	Cépages	Grenache, Cinsault, Tibouren, Rolle		
chateau-reillanne-grande-reserve-2016	2	Propriétaire/Domaine	Château Reillanne Grande Réserve		
chateau-reillanne-grande-reserve-2016	3	Millésime	2016		
chateau-reillanne-grande-reserve-2016	4	Région	Provence-Corse		
chateau-reillanne-grande-reserve-2016	5	Pays	France		
chateau-reillanne-grande-reserve-2016	6	Type	Vin		
chateau-reillanne-grande-reserve-2016	7	Couleur	Rosé		
chateau-reillanne-grande-reserve-2016	8	Contenance (cl)	75 cl		
chateau-reillanne-grande-reserve-2016	9	Degré d'alcool	12,5°		
chateau-reillanne-grande-reserve-2016	10	Appellation	Côtes de Provence		
chateau-pradeaux-11	1	Cépages	Grenache, Mourvèdre		
chateau-pradeaux-11	2	Propriétaire/Domaine	Château Pradeaux		
chateau-pradeaux-11	3	Millésime	2011		
chateau-pradeaux-11	4	Région	Provence-Corse		
chateau-pradeaux-11	5	Pays	France		
chateau-pradeaux-11	6	Type	Vin		
chateau-pradeaux-11	7	Couleur	Rouge		
chateau-pradeaux-11	8	Contenance (cl)	75 cl		
chateau-pradeaux-11	9	Degré d'alcool	13,5%		
chateau-pradeaux-11	10	Appellation	Bandol		
chateau-pradeaux-11	11	Producteur	Portalis		
75-aoc-bandol-rose-domaine-maubernard-16-c6	1	Propriétaire/Domaine	Domaine Maubernard		
75-aoc-bandol-rose-domaine-maubernard-16-c6	2	Millésime	2016		
75-aoc-bandol-rose-domaine-maubernard-16-c6	3	Région	Provence-Corse		
75-aoc-bandol-rose-domaine-maubernard-16-c6	4	Pays	France		
75-aoc-bandol-rose-domaine-maubernard-16-c6	5	Type	Vin		
75-aoc-bandol-rose-domaine-maubernard-16-c6	6	Couleur	Rosé		
75-aoc-bandol-rose-domaine-maubernard-16-c6	7	Contenance (cl)	75 cl		
75-aoc-bandol-rose-domaine-maubernard-16-c6	8	Degré d'alcool	13%		
75-aoc-bandol-rose-domaine-maubernard-16-c6	9	Appellation	Bandol		
75-aoc-bandol-rose-domaine-maubernard-16-c6	10	Producteur	Domaine de Maubernard		
domaine-bunan-2016	1	Cépages	Grenache, Cinsault, Mourvèdre		
domaine-bunan-2016	2	Propriétaire/Domaine	Domaine Bunan		
domaine-bunan-2016	3	Millésime	2016		
domaine-bunan-2016	4	Région	Provence-Corse		
domaine-bunan-2016	5	Pays	France		
domaine-bunan-2016	6	Type	Vin		
domaine-bunan-2016	7	Couleur	Rosé		
domaine-bunan-2016	8	Contenance (cl)	75 cl		
domaine-bunan-2016	9	Degré d'alcool	13.5%		
domaine-bunan-2016	10	Appellation	Bandol		
domaine-bunan-2016	11	Producteur	Famille Bunan		
esprit-de-sainte-victoire-2016	1	Cépages	Grenache, Cinsault, Syrah		
esprit-de-sainte-victoire-2016	2	Propriétaire/Domaine	Esprit de Sainte Victoire		
esprit-de-sainte-victoire-2016	3	Millésime	2016		
esprit-de-sainte-victoire-2016	4	Région	Provence-Corse		
esprit-de-sainte-victoire-2016	5	Pays	France		
esprit-de-sainte-victoire-2016	6	Type	Vin		
esprit-de-sainte-victoire-2016	7	Couleur	Rosé		
esprit-de-sainte-victoire-2016	8	Contenance (cl)	75 cl		
esprit-de-sainte-victoire-2016	9	Degré d'alcool	12.5°		
esprit-de-sainte-victoire-2016	10	Appellation	Côtes de Provence Sainte Victoire		
chateau-colbert-cannet-diamant-2016	1	Cépages	Grenache, Cinsault, Rolle		
chateau-colbert-cannet-diamant-2016	2	Propriétaire/Domaine	Château Colbert Cannet "Cuvée Diamant"		
chateau-colbert-cannet-diamant-2016	3	Millésime	2016		
chateau-colbert-cannet-diamant-2016	4	Région	Provence-Corse		
chateau-colbert-cannet-diamant-2016	5	Pays	France		
chateau-colbert-cannet-diamant-2016	6	Type	Vin		
chateau-colbert-cannet-diamant-2016	7	Couleur	Rosé		
chateau-colbert-cannet-diamant-2016	8	Contenance (cl)	75 cl		
chateau-colbert-cannet-diamant-2016	9	Degré d'alcool	12.5%		
chateau-colbert-cannet-diamant-2016	10	Appellation	Côtes de Provence		
chateau-colbert-cannet-diamant-2016	11	Producteur	Guillaume de Chevron Vilette		
la-baie-des-pointus-2016	1	Cépages	Grenache, Cinsault, Mourvèdre		
la-baie-des-pointus-2016	2	Propriétaire/Domaine	La Baie des Pointus		
la-baie-des-pointus-2016	3	Millésime	2016		
la-baie-des-pointus-2016	4	Région	Provence-Corse		
la-baie-des-pointus-2016	5	Pays	France		
la-baie-des-pointus-2016	6	Type	Vin		
la-baie-des-pointus-2016	7	Couleur	Rosé		
la-baie-des-pointus-2016	8	Contenance (cl)	75 cl		
la-baie-des-pointus-2016	9	Degré d'alcool	13,5°		
la-baie-des-pointus-2016	10	Appellation	Bandol		
l-excellence-des-marquets-2016	1	Cépages	Grenache, Cinsault, Syrah		
l-excellence-des-marquets-2016	2	Propriétaire/Domaine	L'Excellence des Marquets		
l-excellence-des-marquets-2016	3	Millésime	2016		
l-excellence-des-marquets-2016	4	Région	Provence-Corse		
l-excellence-des-marquets-2016	5	Pays	France		
l-excellence-des-marquets-2016	6	Type	Vin		
l-excellence-des-marquets-2016	7	Couleur	Rosé		
l-excellence-des-marquets-2016	8	Contenance (cl)	75 cl		
l-excellence-des-marquets-2016	9	Degré d'alcool	13°		
l-excellence-des-marquets-2016	10	Appellation	Côtes de Provence		
sainte-victoire-reflets-de-france-2016	1	Cépages	Grenache, Cinsault, Syrah		
sainte-victoire-reflets-de-france-2016	2	Propriétaire/Domaine	Sainte-Victoire "Reflets de France"		
sainte-victoire-reflets-de-france-2016	3	Millésime	2016		
sainte-victoire-reflets-de-france-2016	4	Région	Provence-Corse		
sainte-victoire-reflets-de-france-2016	5	Pays	France		
sainte-victoire-reflets-de-france-2016	6	Type	Vin		
sainte-victoire-reflets-de-france-2016	7	Couleur	Rosé		
sainte-victoire-reflets-de-france-2016	8	Contenance (cl)	75 cl		
sainte-victoire-reflets-de-france-2016	9	Degré d'alcool	12.5°		
sainte-victoire-reflets-de-france-2016	10	Appellation	Côtes de Provence Sainte-Victoire		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	1	Cépages	Grenache, Syrah		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	2	Millésime	2016		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	3	Région	Provence-Corse		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	4	Pays	France		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	5	Type	Vin		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	6	Couleur	Rosé		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	7	Contenance (cl)	75 cl		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	8	Degré d'alcool	12.5%		
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	9	Appellation	Côtes de Provence		
chateau-camparnaud-reflets-de-france-2016	1	Cépages	Grenache, Cinsault, Rolle, Tibouren		
chateau-camparnaud-reflets-de-france-2016	2	Propriétaire/Domaine	Château Camparnaud		
chateau-camparnaud-reflets-de-france-2016	3	Millésime	2016		
chateau-camparnaud-reflets-de-france-2016	4	Région	Provence-Corse		
chateau-camparnaud-reflets-de-france-2016	5	Pays	France		
chateau-camparnaud-reflets-de-france-2016	6	Type	Vin		
chateau-camparnaud-reflets-de-france-2016	7	Couleur	Rosé		
chateau-camparnaud-reflets-de-france-2016	8	Contenance (cl)	75 cl		
chateau-camparnaud-reflets-de-france-2016	9	Degré d'alcool	12.5%		
chateau-camparnaud-reflets-de-france-2016	10	Appellation	Côtes de Provence		
chateau-virant-2016	1	Cépages	Grenache, Syrah, Cabernet		
domaine-les-toulons-2016	1	Cépages	Grenache, Syrah		
chateau-virant-2016	2	Propriétaire/Domaine	Château Virant		
chateau-virant-2016	3	Millésime	2016		
chateau-virant-2016	4	Région	Provence-Corse		
chateau-virant-2016	5	Pays	France		
chateau-virant-2016	6	Type	Vin		
chateau-virant-2016	7	Couleur	Rosé		
chateau-virant-2016	8	Contenance (cl)	75 cl		
chateau-virant-2016	9	Degré d'alcool	13°		
chateau-virant-2016	10	Appellation	Côteaux d'Aix En Provence		
domaine-les-toulons-2016	2	Propriétaire/Domaine	Domaine les Toulons		
domaine-les-toulons-2016	3	Millésime	2016		
domaine-les-toulons-2016	4	Région	Provence-Corse		
domaine-les-toulons-2016	5	Pays	France		
domaine-les-toulons-2016	6	Type	Vin		
domaine-les-toulons-2016	7	Couleur	Rosé		
domaine-les-toulons-2016	8	Contenance (cl)	75 cl		
domaine-les-toulons-2016	9	Degré d'alcool	13%		
chateau-virant-2016	11	Producteur	Famille Cheylan		
domaine-les-toulons-2016	10	Appellation	Coteaux d'Aix-en-Provence		
domaine-les-toulons-2016	11	Producteur	Denis Alibert		
chateau-montaurone-2016	1	Cépages	Cabernet Sauvignon, Grenache, Syrah		
chateau-montaurone-2016	2	Propriétaire/Domaine	Château Montaurone		
chateau-montaurone-2016	3	Millésime	2016		
chateau-montaurone-2016	4	Région	Provence-Corse		
chateau-montaurone-2016	5	Pays	France		
chateau-montaurone-2016	6	Type	Vin		
chateau-montaurone-2016	7	Couleur	Rosé		
chateau-montaurone-2016	8	Contenance (cl)	75 cl		
chateau-montaurone-2016	9	Degré d'alcool	12°		
chateau-montaurone-2016	10	Appellation	Côteaux d'Aix En Provence		
chateau-montaurone-2016	11	Producteur	Famille Decamps		
1912-l-escarelle-cuvee-loube-2016	1	Cépages	Grenache, Cinsault, Syrah		
1912-l-escarelle-cuvee-loube-2016	2	Propriétaire/Domaine	Domaine de l'Escarelle		
1912-l-escarelle-cuvee-loube-2016	3	Millésime	2016		
1912-l-escarelle-cuvee-loube-2016	4	Région	Provence-Corse		
1912-l-escarelle-cuvee-loube-2016	5	Pays	France		
1912-l-escarelle-cuvee-loube-2016	6	Type	Vin		
1912-l-escarelle-cuvee-loube-2016	7	Couleur	Rosé		
1912-l-escarelle-cuvee-loube-2016	8	Contenance (cl)	75 cl		
1912-l-escarelle-cuvee-loube-2016	9	Degré d'alcool	12,5%		
1912-l-escarelle-cuvee-loube-2016	10	Appellation	Côteaux Varois En Provence		
1912-l-escarelle-cuvee-loube-2016	11	Producteur	Yann Pineau		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	1	Cépages	Cabernet Sauvignon, Carignan, Grenache, Syrah, Mourvèdre		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	2	Propriétaire/Domaine	Château Henri Bonnaud "Les Terrasses d'Aurelia"		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	3	Millésime	2013		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	4	Région	Provence-Corse		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	5	Pays	France		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	6	Type	Vin		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	7	Couleur	Rouge		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	8	Contenance (cl)	75 cl		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	9	Degré d'alcool	14,5%		
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	10	Appellation	Palette		
domaine-de-cantarelle-reflets-de-france-2016	1	Cépages	Grenache (30%), Cinsault (20%), Syrah (50%)		
domaine-de-cantarelle-reflets-de-france-2016	2	Propriétaire/Domaine	Domaine de Cantarelle "Reflets de France"		
domaine-de-cantarelle-reflets-de-france-2016	3	Millésime	2016		
domaine-de-cantarelle-reflets-de-france-2016	4	Région	Provence-Corse		
domaine-de-cantarelle-reflets-de-france-2016	5	Pays	France		
domaine-de-cantarelle-reflets-de-france-2016	6	Type	Vin		
domaine-de-cantarelle-reflets-de-france-2016	7	Couleur	Rosé		
domaine-de-cantarelle-reflets-de-france-2016	8	Contenance (cl)	75 cl		
domaine-de-cantarelle-reflets-de-france-2016	9	Degré d'alcool	12°		
domaine-de-cantarelle-reflets-de-france-2016	10	Appellation	Côteaux Varois En Provence		
domaine-de-cantarelle-reflets-de-france-2016	11	Producteur	Reflets de France		
domaine-du-grand-bourdieu-2014	1	Cépages	Cabernet Franc, Cabernet Sauvignon, Merlot		
domaine-du-grand-bourdieu-2014	2	Propriétaire/Domaine	Domaine du Grand Bourdieu		
domaine-du-grand-bourdieu-2014	3	Millésime	2014		
domaine-du-grand-bourdieu-2014	4	Région	Sud-Ouest		
domaine-du-grand-bourdieu-2014	5	Pays	France		
domaine-du-grand-bourdieu-2014	6	Type	Vin		
domaine-du-grand-bourdieu-2014	7	Couleur	Rouge		
domaine-du-grand-bourdieu-2014	8	Contenance (cl)	75 cl		
domaine-du-grand-bourdieu-2014	9	Degré d'alcool	13.5°		
domaine-du-grand-bourdieu-2014	10	Appellation	Buzet		
domaine-du-grand-bourdieu-2014	11	Producteur	Cave de Buzet		
chateau-baudare-vieilles-vignes-2015	1	Cépages	Syrah (50%), Négrette (50%)		
chateau-baudare-vieilles-vignes-2015	2	Propriétaire/Domaine	Château Baudare Vieilles Vignes		
chateau-baudare-vieilles-vignes-2015	3	Millésime	2015		
chateau-baudare-vieilles-vignes-2015	4	Région	Sud-Ouest		
chateau-baudare-vieilles-vignes-2015	5	Pays	France		
chateau-baudare-vieilles-vignes-2015	6	Type	Vin		
chateau-baudare-vieilles-vignes-2015	7	Couleur	Rouge		
chateau-baudare-vieilles-vignes-2015	8	Contenance (cl)	75 cl		
chateau-baudare-vieilles-vignes-2015	9	Degré d'alcool	12,5%		
chateau-baudare-vieilles-vignes-2015	10	Appellation	Fronton		
chateau-baudare-vieilles-vignes-2015	11	Producteur	Claude et David Vigouroux		
cedre-heritage-2014	1	Cépages	Merlot (5%), Malbec (95%)		
cedre-heritage-2014	2	Propriétaire/Domaine	Cèdre Héritage		
cedre-heritage-2014	3	Millésime	2014		
cedre-heritage-2014	4	Région	Sud-Ouest		
cedre-heritage-2014	5	Pays	France		
cedre-heritage-2014	6	Type	Vin		
cedre-heritage-2014	7	Couleur	Rouge		
cedre-heritage-2014	8	Contenance (cl)	75 cl		
cedre-heritage-2014	9	Degré d'alcool	13%		
cedre-heritage-2014	10	Appellation	Cahors		
cedre-heritage-2014	11	Producteur	Famille Verhaeghe		
secret-de-berticot-2015	1	Cépages	Cabernet Franc, Cabernet Sauvignon, Merlot		
secret-de-berticot-2015	2	Propriétaire/Domaine	Secret de Berticot		
secret-de-berticot-2015	3	Millésime	2015		
secret-de-berticot-2015	4	Région	Sud-Ouest		
secret-de-berticot-2015	5	Pays	France		
secret-de-berticot-2015	6	Type	Vin		
secret-de-berticot-2015	7	Couleur	Rouge		
secret-de-berticot-2015	8	Contenance (cl)	75 cl		
secret-de-berticot-2015	9	Degré d'alcool	12°		
secret-de-berticot-2015	10	Appellation	Côtes de Duras		
secret-de-berticot-2015	11	Producteur	Cave de Duras		
secret-de-berticot-2016	1	Cépages	Sauvignon blanc (100%)		
secret-de-berticot-2016	2	Propriétaire/Domaine	Berticot Graman		
secret-de-berticot-2016	3	Millésime	2016		
secret-de-berticot-2016	4	Région	Sud-Ouest		
secret-de-berticot-2016	5	Pays	France		
secret-de-berticot-2016	6	Type	Vin		
secret-de-berticot-2016	7	Couleur	Blanc		
secret-de-berticot-2016	8	Contenance (cl)	75 cl		
secret-de-berticot-2016	9	Degré d'alcool	12,5%		
secret-de-berticot-2016	10	Appellation	Côte de Duras		
secret-de-berticot-2016	11	Producteur	Cave de Berticot		
secret-de-berticot-rose-2016	1	Cépages	Cabernet Franc, Cabernet Sauvignon, Merlot		
secret-de-berticot-rose-2016	2	Propriétaire/Domaine	Berticot Graman		
secret-de-berticot-rose-2016	3	Millésime	2016		
secret-de-berticot-rose-2016	4	Région	Sud-Ouest		
secret-de-berticot-rose-2016	5	Pays	France		
secret-de-berticot-rose-2016	6	Type	Vin		
secret-de-berticot-rose-2016	7	Couleur	Rosé		
secret-de-berticot-rose-2016	8	Contenance (cl)	75 cl		
secret-de-berticot-rose-2016	9	Degré d'alcool	12%		
secret-de-berticot-rose-2016	10	Appellation	Côte de Duras		
secret-de-berticot-rose-2016	11	Producteur	Cave Berticot		
chateau-millegrand-2015	1	Cépages	Carignan, Grenache, Syrah, Mourvèdre		
chateau-millegrand-2015	2	Propriétaire/Domaine	Château Millegrand		
chateau-millegrand-2015	3	Millésime	2015		
chateau-millegrand-2015	4	Région	Languedoc-Roussillon		
chateau-millegrand-2015	5	Pays	France		
chateau-millegrand-2015	6	Type	Vin		
chateau-millegrand-2015	7	Couleur	Rouge		
chateau-millegrand-2015	8	Contenance (cl)	75 cl		
chateau-millegrand-2015	9	Degré d'alcool	13%		
chateau-millegrand-2015	10	Appellation	Minervois		
chateau-millegrand-2015	11	Producteur	Famille Bonfils		
les-4-clochers-12	1	Cépages	Chardonnay, Chenin		
les-4-clochers-12	2	Propriétaire/Domaine	Les Quatre Clochers		
les-4-clochers-12	3	Millésime	2012		
les-4-clochers-12	4	Région	Languedoc		
les-4-clochers-12	5	Pays	France		
les-4-clochers-12	6	Type	Vin		
les-4-clochers-12	7	Couleur	Blanc		
les-4-clochers-12	8	Contenance (cl)	75 cl		
les-4-clochers-12	9	Appellation	Limoux		
les-4-clochers-12	10	Producteur	Sieur d'Arques Limoux		
terroir-de-vigne-et-de-truffe-reserve-2014	1	Cépages	Cabernet Franc, Cabernet Sauvignon, Merlot, Grenache, Malbec, Syrah		
terroir-de-vigne-et-de-truffe-reserve-2014	2	Propriétaire/Domaine	Terroir de Vigne et de Truffe "Réserve"		
terroir-de-vigne-et-de-truffe-reserve-2014	3	Millésime	2014		
terroir-de-vigne-et-de-truffe-reserve-2014	4	Région	Languedoc-Roussillon		
terroir-de-vigne-et-de-truffe-reserve-2014	5	Pays	France		
terroir-de-vigne-et-de-truffe-reserve-2014	6	Type	Vin		
terroir-de-vigne-et-de-truffe-reserve-2014	7	Couleur	Rouge		
terroir-de-vigne-et-de-truffe-reserve-2014	8	Contenance (cl)	75 cl		
terroir-de-vigne-et-de-truffe-reserve-2014	9	Degré d'alcool	13%		
terroir-de-vigne-et-de-truffe-reserve-2014	10	Appellation	Limoux		
terroir-de-vigne-et-de-truffe-reserve-2014	11	Producteur	Sieur d'Arques		
mas-olivier-esprit-nature-2016	1	Cépages	Carignan, Cinsault		
mas-olivier-esprit-nature-2016	2	Propriétaire/Domaine	Mas Olivier		
mas-olivier-esprit-nature-2016	3	Millésime	2016		
mas-olivier-esprit-nature-2016	4	Région	Languedoc-Roussillon		
mas-olivier-esprit-nature-2016	5	Pays	France		
mas-olivier-esprit-nature-2016	6	Type	Vin		
mas-olivier-esprit-nature-2016	7	Couleur	Rosé		
mas-olivier-esprit-nature-2016	8	Contenance (cl)	75 cl		
mas-olivier-esprit-nature-2016	9	Degré d'alcool	13,5°		
mas-olivier-esprit-nature-2016	10	Appellation	Faugères		
mas-olivier-esprit-nature-2016	11	Producteur	Mas Olivier		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	1	Cépages	Carignan (50%), Grenache (25%), Syrah (10%), Mourvèdre (15%)		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	2	Propriétaire/Domaine	Château La Voulte-Gasparets "Cuvée Romain Pauc"		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	3	Millésime	2015		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	4	Région	Languedoc-Roussillon		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	5	Pays	France		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	6	Type	Vin		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	7	Couleur	Rouge		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	8	Contenance (cl)	75 cl		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	9	Degré d'alcool	13.5%		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	10	Appellation	Corbières-Boutenac		
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	11	Producteur	Patrick et Laurent Reverdy		
marcel-cabelier-2013	1	Cépages	Chardonnay (100%)		
marcel-cabelier-2013	2	Propriétaire/Domaine	Marcel Cabelier		
marcel-cabelier-2013	3	Millésime	2013		
marcel-cabelier-2013	4	Région	Jura-Savoie		
marcel-cabelier-2013	5	Pays	France		
marcel-cabelier-2013	6	Type	Vin		
marcel-cabelier-2013	7	Couleur	Blanc		
marcel-cabelier-2013	8	Contenance (cl)	75 cl		
marcel-cabelier-2013	9	Degré d'alcool	12%		
marcel-cabelier-2013	10	Appellation	Crémant du Jura		
marcel-cabelier-2013	11	Producteur	La maison du vigneron		
cap-insula-2014	1	Cépages	Grenache, Syrah, Mourvèdre		
cap-insula-2014	2	Propriétaire/Domaine	Cap Insula		
cap-insula-2014	3	Millésime	2014		
cap-insula-2014	4	Région	Languedoc-Roussillon		
cap-insula-2014	5	Pays	France		
cap-insula-2014	6	Type	Vin		
cap-insula-2014	7	Couleur	Rouge		
cap-insula-2014	8	Contenance (cl)	75 cl		
cap-insula-2014	9	Degré d'alcool	13,5%		
cap-insula-2014	10	Appellation	Languedoc		
cap-insula-2014	11	Producteur	Gérard Bertrand		
marcel-cabelier-2009	1	Cépages	Savagnin		
marcel-cabelier-2009	2	Propriétaire/Domaine	Marcel cabelier		
marcel-cabelier-2009	3	Millésime	2009		
marcel-cabelier-2009	4	Région	Jura-Savoie		
marcel-cabelier-2009	5	Pays	France		
marcel-cabelier-2009	6	Type	Vin		
marcel-cabelier-2009	7	Couleur	Blanc		
marcel-cabelier-2009	8	Contenance (cl)	62 cl		
marcel-cabelier-2009	9	Appellation	Vin Jaune		
baie-des-perles-2016	1	Cépages	Grenache Blanc, Vermentino, Clairette		
baie-des-perles-2016	2	Millésime	2016		
baie-des-perles-2016	3	Région	Languedoc		
baie-des-perles-2016	4	Pays	France		
baie-des-perles-2016	5	Type	Vin		
baie-des-perles-2016	6	Couleur	Blanc		
baie-des-perles-2016	7	Contenance (cl)	75 cl		
baie-des-perles-2016	8	Degré d'alcool	12,5%		
baie-des-perles-2016	9	Appellation	Languedoc		
baie-des-perles-2016	10	Producteur	Gérard Bertrand		
marcel-cabelier-2012	1	Cépages	Savagnin (100%)		
marcel-cabelier-2012	2	Propriétaire/Domaine	Marcel Cabelier		
marcel-cabelier-2012	3	Millésime	2012		
marcel-cabelier-2012	4	Région	Jura-Savoie		
marcel-cabelier-2012	5	Pays	France		
marcel-cabelier-2012	6	Type	Vin		
marcel-cabelier-2012	7	Couleur	Blanc		
marcel-cabelier-2012	8	Contenance (cl)	75 cl		
marcel-cabelier-2012	9	Degré d'alcool	13%		
marcel-cabelier-2012	10	Appellation	Côtes du Jura		
marcel-cabelier-2012	11	Producteur	Marcel Cabelier		
chateau-de-l-etoile-l-etoile	1	Cépages	Chardonnay (100%)		
chateau-de-l-etoile-l-etoile	2	Propriétaire/Domaine	Château de l'Étoile		
chateau-de-l-etoile-l-etoile	3	Région	Jura-Savoie		
chateau-de-l-etoile-l-etoile	4	Pays	France		
chateau-de-l-etoile-l-etoile	5	Type	Vin		
chateau-de-l-etoile-l-etoile	6	Couleur	Blanc		
chateau-de-l-etoile-l-etoile	7	Contenance (cl)	75 cl		
chateau-de-l-etoile-l-etoile	8	Appellation	Jura		
chateau-de-l-etoile-l-etoile	9	Producteur	Alexandre Vandelle		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	1	Cépages	Chardonnay (100%)		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	2	Propriétaire/Domaine	Maison Louis Latour		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	3	Millésime	2010		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	4	Région	Bourgogne		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	5	Pays	France		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	6	Type	Vin		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	7	Couleur	Blanc		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	8	Contenance (cl)	75 cl		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	9	Appellation	Saint-Aubin		
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	10	Producteur	Maison Louis Latour		
jean-cavaille-cuvee-origine-1949-16	1	Cépages	Roussette (100%)		
jean-cavaille-cuvee-origine-1949-16	2	Propriétaire/Domaine	Cuvée 49		
jean-cavaille-cuvee-origine-1949-16	3	Millésime	2016		
jean-cavaille-cuvee-origine-1949-16	4	Région	Jura-Savoie		
jean-cavaille-cuvee-origine-1949-16	5	Pays	France		
jean-cavaille-cuvee-origine-1949-16	6	Type	Vin		
jean-cavaille-cuvee-origine-1949-16	7	Couleur	Blanc		
jean-cavaille-cuvee-origine-1949-16	8	Contenance (cl)	75 cl		
jean-cavaille-cuvee-origine-1949-16	9	Degré d'alcool	12%		
jean-cavaille-cuvee-origine-1949-16	10	Appellation	Roussette		
jean-cavaille-cuvee-origine-1949-16	11	Producteur	Vignerons de Savoie		
rully-domaine-chanzy-2016	1	Cépages	Pinot noir		
rully-domaine-chanzy-2016	2	Propriétaire/Domaine	Domaine Chanzy		
rully-domaine-chanzy-2016	3	Région	Bourgogne		
rully-domaine-chanzy-2016	4	Pays	France		
rully-domaine-chanzy-2016	5	Type	Vin		
rully-domaine-chanzy-2016	6	Couleur	Rouge		
rully-domaine-chanzy-2016	7	Contenance (cl)	75 cl		
rully-domaine-chanzy-2016	8	Degré d'alcool	12.5%		
rully-domaine-chanzy-2016	9	Appellation	Rully		
rully-domaine-chanzy-2016	10	Producteur	Domaine Chanzy		
domaine-machard-de-gramont-15	1	Cépages	Pinot noir (100%)		
domaine-machard-de-gramont-15	2	Propriétaire/Domaine	Bertrand Machard de Gramont		
domaine-machard-de-gramont-15	3	Millésime	2015		
domaine-machard-de-gramont-15	4	Région	Bourgogne		
domaine-machard-de-gramont-15	5	Pays	France		
domaine-machard-de-gramont-15	6	Type	Vin		
domaine-machard-de-gramont-15	7	Couleur	Rouge		
domaine-machard-de-gramont-15	8	Contenance (cl)	75 cl		
domaine-machard-de-gramont-15	9	Appellation	Nuits-Saint-Georges		
domaine-machard-de-gramont-15	10	Producteur	Bertrand Machard de Gramont		
haute-cuvee-rijckaert-rouve-14	1	Cépages	Chardonnay (100%)		
