liban-domaine-des-tourelles-2011	0	Quantity	Par 1	12.9		-			-	
domaine-des-tourelles-2016	0	Quantity	Par 1	12.9		-			-	
domaine-jean-becker-2013	0	Quantity	Par 1	19.1		-			-	
chateau-tour-d-horable-bio-15	0	Quantity	Par 6	5.2		-			-	
chateau-les-rochers-16	0	Quantity	Par 1	6.8		-			-	
75-aoc-puisseguin-st-emilion-rge-cht-branda-15cb6-med	0	Quantity	Par 1	10.9		-			-	
puisseguin-saint-emilion-chateau-branda-2013	0	Quantity	Par 1	10.3		-			-	
075-aoc-puisseguin-st-emilion-ch-la-rigodrie-15c6-bio	0	Quantity	Par 1	7.9		-			-	
chateau-figeac-2011	0	Quantity	Par 1	105.0		-			-	
chateau-troplong-mondot-2011	0	Quantity	Par 1	89.0		-			-	
chateau-beau-sejour-becot-2011	0	Quantity	Par 1	49.95		-			-	
chateau-la-couspaude-2011	0	Quantity	Par 1	46.0		-			-	
chateau-larcis-ducasse-2012	0	Quantity	Par 1	43.9		-			-	
chateau-grand-mayne-2011	0	Quantity	Par 1	29.95		-			-	
chateau-cap-de-mourlin-2011	0	Quantity	Par 1	29.9		-			-	
chateau-dassault-2011	0	Quantity	Par 1	28.9		-			-	
chateau-grand-pontet-2011	0	Quantity	Par 1	23.95		-			-	
chateau-grand-corbin-2011	0	Quantity	Par 1	21.9		-			-	
chateau-boutisse-2011	0	Quantity	Par 1	16.5		-			-	
chateau-haut-gramons-reflets-de-france-2012-69646	0	Quantity	Par 1	8.8		-			-	
chateau-la-tour-carnet-2011	0	Quantity	Par 1	31.5		-			-	
chateau-haut-gramons-reflets-de-france-2012	0	Quantity	Par 1	7.5		-			-	
chateau-d-agassac-2015	0	Quantity	Par 1	29.95		-			-	
chateau-cantemerle-2011	0	Quantity	Par 1	27.95		-			-	
la-closerie-de-camensac-14	0	Quantity	Par 1	25.9		-			-	
chateau-de-camensac-2011	0	Quantity	Par 1	25.9		-			-	
chateau-peyrat-fourthon-10	0	Quantity	Par 1	18.5		-			-	
la-demoiselle-de-sociando-mallet-2011	0	Quantity	Par 1	17.95		-			-	
chateau-larose-trintaudon-2012	0	Quantity	Par 1	12.6		-			-	
la-demoiselle-d-haut-peyrat-2012	0	Quantity	Par 1	9.9		-			-	
chateau-tour-sieujean-14	0	Quantity	Par 1	7.5		-			-	
chateau-du-tertre-2007	0	Quantity	Par 1	35.99		-			-	
75-aoc-margaux-rge-bio-gallen-de-ch-meyre-15-cb6	0	Quantity	Par 1	26.95		-			-	
chateau-monbrison-2012	0	Quantity	Par 1	26.5		-			-	
chateau-labegorce-2012	0	Quantity	Par 1	22.95		-			-	
chateau-poujeaux-2013	0	Quantity	Par 1	24.6		-			-	
chateau-brillette-2015	0	Quantity	Par 1	16.95		-			-	
075-aoc-medoc-rg-chateau-lousteauneuf-12-c6	0	Quantity	Par 1	12.7		-			-	
chateau-labadie-reflets-de-france-2013	0	Quantity	Par 1	9.99		-			-	
chateau-merrain-rouge-2014	0	Quantity	Par 1	7.9		-			-	
chateau-bourbon-la-chapelle-15	0	Quantity	Par 1	5.2		-			-	
pauillac-chateau-grand-puy-lacoste-11	0	Quantity	Par 1	52.9		-			-	
chateau-lynch-moussas-2011	0	Quantity	Par 1	35.2		-			-	
chateau-haut-batailley-2011	0	Quantity	Par 1	34.5		-			-	
reserve-de-la-comtesse-2011	0	Quantity	Par 1	34.0		-			-	
chateau-gaudin-2014	0	Quantity	Par 1	19.7		-			-	
chateau-couhins-lurton-2011	0	Quantity	Par 1	28.55		-			-	
chateau-latour-martillac-2012	0	Quantity	Par 1	25.0		-			-	
domaine-de-la-solitude-14	0	Quantity	Par 1	19.9		-			-	
chateau-le-sartre-2012	0	Quantity	Par 1	17.95		-			-	
dauphin-d-olivier-13	0	Quantity	Par 1	15.9		-			-	
l-de-la-louviere-13	0	Quantity	Par 1	13.9		-			-	
la-terrasse-de-la-garde-14	0	Quantity	Par 1	11.9		-			-	
chateau-cruzeau-2013	0	Quantity	Par 1	11.5		-			-	
chateau-de-cruzeau-2014	0	Quantity	Par 1	11.3		-			-	
comtesse-de-vigne-longue-2014	0	Quantity	Par 1	6.95		-			-	
wolfberger-2016	0	Quantity	Par 1	7.5		-			-	
domaine-f-schwach-reflets-de-france-2016	0	Quantity	Par 1	6.9		-			-	
75-aoc-alsace-riesling-bl-constance-muller-rdf-16-c6	0	Quantity	Par 1	6.5		-			-	
la-cave-d-augustin-florent-2016-72725	0	Quantity	Par 1	5.45		-			-	
chateau-la-borie-2015	0	Quantity	Par 1	5.9		-			-	
blanc-de-blancs-brimoncourt	0	Quantity	Par 1	29.9		-			-	
les-fiefs-de-campredon-15	0	Quantity	Par 1	7.85		-			-	
les-terasses-de-maynard-reflets-de-france-2015	0	Quantity	Par 1	7.2		-			-	
col-de-la-serre-blanc-2016	0	Quantity	Par 1	4.75		-			-	
portugal-alentejo-esperao-reserve-15	0	Quantity	Par 1	10.9		-			-	
casa-ferreirinha-papa-figos-2014	0	Quantity	Par 1	8.5		-			-	
maverick-breenchens-shiraz-15	0	Quantity	Par 1	14.5		-			-	
75-vin-australie-rouge-stump-jump-2012-c6	0	Quantity	Par 1	9.5		-			-	
75-afs-stellenbosch-rg-warwick-estate-three-cape-ladies-12-c6	0	Quantity	Par 1	21.9		-			-	
hatenberg-stellenbosch-2015	0	Quantity	Par 1	12.95		-			-	
afrique-du-sud-stellenbosch-rouge-cabernet-sauvignon-shiraz-hartenberg-12-c6	0	Quantity	Par 1	12.5		-			-	
sauvignon-blanc-momo-14	0	Quantity	Par 1	14.95		-			-	
clos-de-los-siete-2013	0	Quantity	Par 1	12.95		-			-	
brancott-estate-2016	0	Quantity	Par 1	9.5		-			-	
brancott-estate-13	0	Quantity	Par 1	9.5		-			-	
koonunga-hill-penfolds-chardonnay-15	0	Quantity	Par 1	9.5		-			-	
masi-tupungato-passo-doble-2014	0	Quantity	Par 1	8.95		-			-	
penfolds-koonunga-hill-shiraz-cabernet-14	0	Quantity	Par 1	9.5		-			-	
vin-australie-rouge-cab-sauvignon-lindeman-15	0	Quantity	Par 1	6.95		-			-	
lindemans-bin-50-shiraz-15	0	Quantity	Par 1	6.95		-			-	
bodega-norton-temprano-malbec-15	0	Quantity	Par 6	7.9		-			-	
75-aoc-portugal-alentejo-rg-herdade-do-peso-coheita-14-c6	0	Quantity	Par 1	8.5		-			-	
quinta-do-cardo-2015	0	Quantity	Par 1	7.3		-			-	
crasto-2015	0	Quantity	Par 1	6.95		-			-	
quinta-do-cardo-2015-72640	0	Quantity	Par 1	6.9		-			-	
giogantinu-tancare-terre-d-italia	0	Quantity	Par 1	8.6		-			-	
fresscolbaldi-remole-15	0	Quantity	Par 1	8.5		-			-	
domaine-de-menard-cuvee-marine-2016	0	Quantity	Par 6	3.7		-			-	
cuvee-hortense-2016	0	Quantity	Par 6	4.6		-			-	
chateau-pontet-reynaud-16	0	Quantity	Par 6	4.3		-			-	
